"ComputerName","AppID","AppName","Publisher","Version"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2446708","Security Update for Microsoft .NET Framework 4 Client Profile (KB2446708)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2468871","Update for Microsoft .NET Framework 4 Client Profile (KB2468871)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2544514","Update 4.0.2 for Microsoft .NET Framework 4 Client Profile (KB2544514)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2604121","Security Update for Microsoft .NET Framework 4 Client Profile (KB2604121)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2729449","Security Update for Microsoft .NET Framework 4 Client Profile (KB2729449)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2736428","Security Update for Microsoft .NET Framework 4 Client Profile (KB2736428)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2737019","Security Update for Microsoft .NET Framework 4 Client Profile (KB2737019)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2742595","Security Update for Microsoft .NET Framework 4 Client Profile (KB2742595)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2789642","Security Update for Microsoft .NET Framework 4 Client Profile (KB2789642)","Microsoft Corporation","1"
"UDRTSS114","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}.KB2840628v2","Security Update for Microsoft .NET Framework 4 Client Profile (KB2840628v2)","Microsoft Corporation","2"
