"ComputerName","AppID","AppName","Publisher","Version"
"UPSTSS108","{C7D02CC3-4EA6-482D-8973-3F17D87F3EB9}","Spike Active X Control 1.0.0.19","ExxonMobil","1.0.0.19"
"UPSTSS108","{CC8B009A-98C9-497F-99AF-CEBE35D8C0CF}","Microsoft SQL Server 2012 T-SQL Language Service ","Microsoft Corporation","11.0.2100.60"
"UPSTSS108","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}","Microsoft .NET Framework 3.5 SP1","Microsoft Corporation","3.5.30729"
"UPSTSS108","{D307B5CF-D1F0-48A4-8DA3-54765F535208}","SQL Server 2012 SQL Data Quality Common","Microsoft Corporation","11.0.2100.60"
"UPSTSS108","{D57B88AD-0120-4958-8626-758A4EBEC799}","Citrix EdgeSight for XenApp Agent 5.3 x64","Citrix Systems, Inc.","5.3.4139.3"
"UPSTSS108","{DD19981F-FBBF-46BD-92F5-94951BD717C1}","AutoLoad Scripts","ExxonMobil","1.00.0000"
"UPSTSS108","{E5748D30-7E6D-3A8E-BFE6-C1D02C6DDABB}","Microsoft Help Viewer 1.1","Microsoft Corporation","1.1.40219"
"UPSTSS108","{EE1B54D1-BFBC-4C19-8D66-E0AF3E967896}","SQL Server 2012 BI Development Studio","Microsoft Corporation","11.0.2100.60"
"UPSTSS108","{F1949145-EB64-4DE7-9D81-E6D27937146C}","Microsoft System CLR Types for SQL Server 2012 (x64)","Microsoft Corporation","11.0.2100.60"
"UPSTSS108","{F5B09CFD-F0B2-36AF-8DF4-1DF6B63FC7B4}","Microsoft .NET Framework 4 Client Profile","Microsoft Corporation","4.0.30319"
"UPSTSS108","{FA0A244E-F3C2-4589-B42A-3D522DE79A42}","Microsoft SQL Server 2012 Management Objects  (x64)","Microsoft Corporation","11.0.2100.60"
